comment,date,support_number,user
付押金时的电子合同可没这么定过，算不算违约或者欺骗消费者了？是不是该用法律程序来严谨的核查一下。,今天 16:06 来自网页    ,0,_泽痕_
不提这事，都忘了，还我押金,今天 16:06 来自网页    ,0,永远的晓21
本以为是有诚意没能力，结果。。。,今天 16:06 来自网页    ,0,春风如我不如你
支付宝开通信用分免押金之后我第一时间就把押金退了 当初没注意同事信用分不够免押金我就把同事的小黄车押金退了她还埋怨我来着,今天 16:05 来自网页    ,0,一只彩虹猪-哼唧
去你的吧,今天 16:05 来自网页    ,0,吴先成
还好在没出问题之前 就把押金退了，  这分明就是强制性消费呀！就没相关部门管得了的吗？,今天 16:04 来自网页    ,0,微笑吧198704
我前两个月看了一下退款排名，排在十几万来着,今天 16:04 来自网页    ,0,CHIP1943DALE
我的小蓝都还没退钱给我,今天 16:04 来自网页    ,0,丫丫的小虎牙
大创有点不靠谱啊,今天 16:03 来自网页    ,0,凡哥的帆哥
还没还我的199！,今天 16:02 来自网页    ,0,没有风没有疯_
扣车,今天 16:02 来自网页    ,0,小说直播
我用哈罗,今天 16:02 来自网页    ,0,vitasqiqi
哈哈哈哈哈哈哈我记得这个套路，他这个商品是外面市场价的好几倍,今天 16:02 来自网页    ,0,鸢尾音符酱
这样的企业不倒才怪呢,今天 16:02 来自网页    ,1,阿不9180
还欠我两百块,今天 16:01 来自网页    ,0,怪不爽i
退199 需要消费1000+,今天 16:00 来自网页    ,0,超级大大CL
一年了，还是止步不前，钱啊,今天 15:59 来自网页    ,0,水瓶座譞譞
哈哈，幸亏我当时用的时候感觉200押金太多就没用。,今天 15:59 来自网页    ,0,草根Rose
放弃了，不要了,今天 15:59 来自网页    ,0,书凯周
止损，就当丢了。也可以告他们,今天 15:58 来自网页    ,0,Robot_Heart
你大爷，赶紧给爷退押金。,今天 15:58 来自网页    ,0,i_江湖戏
从未见过如此厚颜无耻之人！,今天 15:58 来自网页    ,0,o大已巴狼o
这世界上永远没有百分之百的事，所以当时果断不给交押金,今天 15:58 来自网页    ,0,赵爱李小野兽
骗子,今天 15:57 来自网页    ,0,Mucle还是支持拜仁慕尼黑
呵呵总之当时我就不信，真的就出这事了，当时朋友们说不会不退押金的，这么大个公司，要上市了呢，我说你们不信是吧，走着瞧，果然套路出来了,今天 15:56 来自网页    ,0,赵爱李小野兽
奸诈,今天 15:56 来自网页    ,0,不吃生葡萄的狐狸
一人一辆车拖回去，谁叫他先毁约的,今天 15:56 来自网页    ,0,我爱圣徒10
...,今天 15:56 来自网页    ,0,橙子的小太阳呀
又开始变相赚钱了是吗？,今天 15:56 来自网页    ,1,SNH48-老顽童
无语,今天 15:55 来自网页    ,0,ROY北方有佳人
这公司也太贱了吧,今天 15:55 来自网页    ,0,先随便就这么起个名儿吧
当初要押金我就不骑小黄车，现在想想真的机智,今天 15:55 来自网页    ,0,0莫心0
很明显ofo就是在骗！用各种手法继续骗！！！,今天 15:54 来自网页    ,0,吾就是我
呜呜呜我的199,今天 15:54 来自网页    ,0,胖胖胖胖鲤鱼
算啦算啦手机号都换了 绑定的钱送给你了 算我倒霉,今天 15:54 来自网页    ,1,业余背锅选手阿难
为什么没有强制执行？,今天 15:53 来自网页    ,0,痴人说梦HB
这就是营销模式，营销手段，,今天 15:53 来自网页    ,0,物是人非lnzz
官宣…,今天 15:53 来自网页    ,0,lzqkof
为什么不能抓起来,今天 15:53 来自网页    ,0,本膳料理
排了一年还有九百多万，这是要十年后再退钱？,今天 15:53 来自网页    ,0,橘猫与柴犬12138
记得当时有人说押金问题国家应该出台监管政策，但是很多网友反对说管的宽，现在好了，估计全都打水漂了！,今天 15:52 来自网页    ,0,高高兴兴上学去啦
之前还被光荣列为新四大发明,今天 15:52 来自网页    ,1,一只学医的
押金依旧没有退回来,今天 15:52 来自网页    ,0,植化家的科研狗
没有人管吗，押金押金不是这么玩的,今天 15:52 来自网页    ,0,默路前行
明目张胆，丧心病狂的坑人～早该管管了啊，百姓不容易,今天 15:50 来自网页    ,0,治藩
赶紧破产清算，就算平均下来能给我退一块钱我也乐意。因为不爽被骗,今天 15:50 来自网页    ,0,行走在边缘的边缘
我就想问问法人可判死刑了？,今天 15:49 来自网页    ,0,牵住_你的手1314
这不能管管了吗还让他上天了,今天 15:49 来自网页    ,0,坎坎坷坷kj
最无耻就是ofo,今天 15:49 来自网页    ,0,偶尔有点傲娇的女子
我的99块,今天 15:48 来自网页    ,0,土豆不是马铃薯hh
这一环套一环，是想坑死消费者呀,今天 15:48 来自网页    ,0,夜半三更要读书
我的还没退,今天 15:48 来自网页    ,0,玄阿珍
希望尽快看到相关部门出来解决这个问题，而不是让我们看到一条这样的新闻,今天 15:48 来自网页    ,0,禾De末端
不退钱不说了还要倒坑一扒再花一千、是个狠人,今天 15:48 来自网页    ,0,一个好多字的名字
流氓难治,今天 15:48 来自网页    ,0,1993空城
我只想要回我的199,今天 15:47 来自网页    ,0,二十二周岁
还好最早之前看小黄不顺眼退的快,今天 15:47 来自网页    ,0,AngelChen-1946
？？？,今天 15:47 来自网页    ,0,mozhuisuo
说出了我们的心声,今天 15:46 来自网页    ,0,张仙斐
我都申请一年了，没有退我。,今天 15:46 来自网页    ,0,不爱皮蛋的瘦肉粥
你们都是幸运儿 我这儿有理发卡 健身卡 孩子学英语 几笔数字币 暴风影音的股票 缅甸抗回来的原石 几十双球鞋 香港户口的小孩,今天 15:46 来自网页    ,0,弩哥诺曼
还我钱,今天 15:45 来自网页    ,0,YDorr
不知道别人怎么看，我是觉得ofo的自行车是真的不好用，不是车闸不灵就是脚蹬子车链子坏了，还有个离车五米以外还车要收费20块的规定，我现在就算时间再赶，看到ofo都不去骑,今天 15:45 来自网页    ,1,81禁少恭-沉迷加班的死宅
过分！！！,今天 15:45 来自网页    ,0,xuanSo
好垃圾的公司，果然债权人都是孙子,今天 15:44 来自网页    ,0,Yun_Cheung
真的没有人管吗,今天 15:44 来自网页    ,0,不知道改什么微博名的我
感谢央视爸爸,今天 15:44 来自网页    ,0,南江有汜
一个典型的把好事做成坏事的案例,今天 15:44 来自网页    ,0,清轻说课
到现在都没人管？,今天 15:43 来自网页    ,0,靠意念减肥的小胖子
芜湖的易开出行，请也关注下！本人2000元的押金，已经提出申请退回4个月了，还未退还！,今天 15:43 来自网页    ,0,兔子_慢生活
